rideCount,loc,dayofweek,hourofday,lt,lg,condition
10,"-84.17, 34.06",Saturday,4,34.06,-84.17,start
10,"-84.17, 34.06",Saturday,4,34.06,-84.17,start
10,"-84.17, 34.06",Saturday,4,34.06,-84.17,start
5,"-84.13, 33.94",Saturday,4,33.94,-84.13,start
5,"-84.13, 33.94",Saturday,4,33.94,-84.13,start
5,"-84.13, 33.94",Saturday,4,33.94,-84.13,start
5,"-84.13, 33.94",Saturday,4,33.94,-84.13,start
5,"-84.13, 33.94",Saturday,4,33.94,-84.13,start
10,"-84.25, 33.94",Saturday,5,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,5,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,5,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,5,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,5,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,5,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,5,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,5,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,5,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,5,33.94,-84.25,start
6,"-84.24, 33.95",Saturday,5,33.95,-84.24,start
6,"-84.24, 33.95",Saturday,5,33.95,-84.24,start
6,"-84.24, 33.95",Saturday,5,33.95,-84.24,start
6,"-84.24, 33.95",Saturday,5,33.95,-84.24,start
6,"-84.24, 33.95",Saturday,5,33.95,-84.24,start
6,"-84.24, 33.95",Saturday,5,33.95,-84.24,start
6,"-84.22, 33.92",Saturday,5,33.92,-84.22,start
6,"-84.22, 33.92",Saturday,5,33.92,-84.22,start
6,"-84.22, 33.92",Saturday,5,33.92,-84.22,start
6,"-84.22, 33.92",Saturday,5,33.92,-84.22,start
6,"-84.22, 33.92",Saturday,5,33.92,-84.22,start
6,"-84.22, 33.92",Saturday,5,33.92,-84.22,start
5,"-84.21, 33.96",Saturday,5,33.96,-84.21,start
5,"-84.21, 33.96",Saturday,5,33.96,-84.21,start
5,"-84.21, 33.96",Saturday,5,33.96,-84.21,start
5,"-84.21, 33.96",Saturday,5,33.96,-84.21,start
5,"-84.21, 33.96",Saturday,5,33.96,-84.21,start
5,"-84.21, 33.9",Saturday,5,33.9,-84.21,start
5,"-84.21, 33.9",Saturday,5,33.9,-84.21,start
5,"-84.21, 33.9",Saturday,5,33.9,-84.21,start
5,"-84.21, 33.9",Saturday,5,33.9,-84.21,start
5,"-84.21, 33.9",Saturday,5,33.9,-84.21,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
13,"-84.14, 34.02",Saturday,5,34.02,-84.14,start
9,"-84.25, 33.94",Saturday,6,33.94,-84.25,start
9,"-84.25, 33.94",Saturday,6,33.94,-84.25,start
9,"-84.25, 33.94",Saturday,6,33.94,-84.25,start
9,"-84.25, 33.94",Saturday,6,33.94,-84.25,start
9,"-84.25, 33.94",Saturday,6,33.94,-84.25,start
9,"-84.25, 33.94",Saturday,6,33.94,-84.25,start
9,"-84.25, 33.94",Saturday,6,33.94,-84.25,start
9,"-84.25, 33.94",Saturday,6,33.94,-84.25,start
9,"-84.25, 33.94",Saturday,6,33.94,-84.25,start
5,"-84.22, 33.92",Saturday,6,33.92,-84.22,start
5,"-84.22, 33.92",Saturday,6,33.92,-84.22,start
5,"-84.22, 33.92",Saturday,6,33.92,-84.22,start
5,"-84.22, 33.92",Saturday,6,33.92,-84.22,start
5,"-84.22, 33.92",Saturday,6,33.92,-84.22,start
7,"-84.21, 33.96",Saturday,6,33.96,-84.21,start
7,"-84.21, 33.96",Saturday,6,33.96,-84.21,start
7,"-84.21, 33.96",Saturday,6,33.96,-84.21,start
7,"-84.21, 33.96",Saturday,6,33.96,-84.21,start
7,"-84.21, 33.96",Saturday,6,33.96,-84.21,start
7,"-84.21, 33.96",Saturday,6,33.96,-84.21,start
7,"-84.21, 33.96",Saturday,6,33.96,-84.21,start
10,"-84.25, 33.94",Saturday,7,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,7,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,7,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,7,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,7,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,7,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,7,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,7,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,7,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,7,33.94,-84.25,start
5,"-84.22, 33.92",Saturday,7,33.92,-84.22,start
5,"-84.22, 33.92",Saturday,7,33.92,-84.22,start
5,"-84.22, 33.92",Saturday,7,33.92,-84.22,start
5,"-84.22, 33.92",Saturday,7,33.92,-84.22,start
5,"-84.22, 33.92",Saturday,7,33.92,-84.22,start
6,"-84.25, 33.94",Saturday,8,33.94,-84.25,start
6,"-84.25, 33.94",Saturday,8,33.94,-84.25,start
6,"-84.25, 33.94",Saturday,8,33.94,-84.25,start
6,"-84.25, 33.94",Saturday,8,33.94,-84.25,start
6,"-84.25, 33.94",Saturday,8,33.94,-84.25,start
6,"-84.25, 33.94",Saturday,8,33.94,-84.25,start
6,"-84.25, 33.95",Saturday,9,33.95,-84.25,start
6,"-84.25, 33.95",Saturday,9,33.95,-84.25,start
6,"-84.25, 33.95",Saturday,9,33.95,-84.25,start
6,"-84.25, 33.95",Saturday,9,33.95,-84.25,start
6,"-84.25, 33.95",Saturday,9,33.95,-84.25,start
6,"-84.25, 33.95",Saturday,9,33.95,-84.25,start
10,"-84.25, 33.94",Saturday,9,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,9,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,9,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,9,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,9,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,9,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,9,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,9,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,9,33.94,-84.25,start
10,"-84.25, 33.94",Saturday,9,33.94,-84.25,start
6,"-84.22, 33.93",Saturday,9,33.93,-84.22,start
6,"-84.22, 33.93",Saturday,9,33.93,-84.22,start
6,"-84.22, 33.93",Saturday,9,33.93,-84.22,start
6,"-84.22, 33.93",Saturday,9,33.93,-84.22,start
6,"-84.22, 33.93",Saturday,9,33.93,-84.22,start
6,"-84.22, 33.93",Saturday,9,33.93,-84.22,start
9,"-84.22, 33.92",Saturday,9,33.92,-84.22,start
9,"-84.22, 33.92",Saturday,9,33.92,-84.22,start
9,"-84.22, 33.92",Saturday,9,33.92,-84.22,start
9,"-84.22, 33.92",Saturday,9,33.92,-84.22,start
9,"-84.22, 33.92",Saturday,9,33.92,-84.22,start
9,"-84.22, 33.92",Saturday,9,33.92,-84.22,start
9,"-84.22, 33.92",Saturday,9,33.92,-84.22,start
9,"-84.22, 33.92",Saturday,9,33.92,-84.22,start
9,"-84.22, 33.92",Saturday,9,33.92,-84.22,start
9,"-84.21, 33.96",Saturday,9,33.96,-84.21,start
9,"-84.21, 33.96",Saturday,9,33.96,-84.21,start
9,"-84.21, 33.96",Saturday,9,33.96,-84.21,start
9,"-84.21, 33.96",Saturday,9,33.96,-84.21,start
9,"-84.21, 33.96",Saturday,9,33.96,-84.21,start
9,"-84.21, 33.96",Saturday,9,33.96,-84.21,start
9,"-84.21, 33.96",Saturday,9,33.96,-84.21,start
9,"-84.21, 33.96",Saturday,9,33.96,-84.21,start
9,"-84.21, 33.96",Saturday,9,33.96,-84.21,start
8,"-84.2, 33.93",Saturday,9,33.93,-84.2,start
8,"-84.2, 33.93",Saturday,9,33.93,-84.2,start
8,"-84.2, 33.93",Saturday,9,33.93,-84.2,start
8,"-84.2, 33.93",Saturday,9,33.93,-84.2,start
8,"-84.2, 33.93",Saturday,9,33.93,-84.2,start
8,"-84.2, 33.93",Saturday,9,33.93,-84.2,start
8,"-84.2, 33.93",Saturday,9,33.93,-84.2,start
8,"-84.2, 33.93",Saturday,9,33.93,-84.2,start
8,"-84.16, 33.98",Saturday,9,33.98,-84.16,start
8,"-84.16, 33.98",Saturday,9,33.98,-84.16,start
8,"-84.16, 33.98",Saturday,9,33.98,-84.16,start
8,"-84.16, 33.98",Saturday,9,33.98,-84.16,start
8,"-84.16, 33.98",Saturday,9,33.98,-84.16,start
8,"-84.16, 33.98",Saturday,9,33.98,-84.16,start
8,"-84.16, 33.98",Saturday,9,33.98,-84.16,start
8,"-84.16, 33.98",Saturday,9,33.98,-84.16,start
5,"-84.26, 33.95",Saturday,10,33.95,-84.26,start
5,"-84.26, 33.95",Saturday,10,33.95,-84.26,start
5,"-84.26, 33.95",Saturday,10,33.95,-84.26,start
5,"-84.26, 33.95",Saturday,10,33.95,-84.26,start
5,"-84.26, 33.95",Saturday,10,33.95,-84.26,start
8,"-84.26, 33.94",Saturday,10,33.94,-84.26,start
8,"-84.26, 33.94",Saturday,10,33.94,-84.26,start
8,"-84.26, 33.94",Saturday,10,33.94,-84.26,start
8,"-84.26, 33.94",Saturday,10,33.94,-84.26,start
8,"-84.26, 33.94",Saturday,10,33.94,-84.26,start
8,"-84.26, 33.94",Saturday,10,33.94,-84.26,start
8,"-84.26, 33.94",Saturday,10,33.94,-84.26,start
8,"-84.26, 33.94",Saturday,10,33.94,-84.26,start
8,"-84.24, 33.94",Saturday,10,33.94,-84.24,start
8,"-84.24, 33.94",Saturday,10,33.94,-84.24,start
8,"-84.24, 33.94",Saturday,10,33.94,-84.24,start
8,"-84.24, 33.94",Saturday,10,33.94,-84.24,start
8,"-84.24, 33.94",Saturday,10,33.94,-84.24,start
8,"-84.24, 33.94",Saturday,10,33.94,-84.24,start
8,"-84.24, 33.94",Saturday,10,33.94,-84.24,start
8,"-84.24, 33.94",Saturday,10,33.94,-84.24,start
9,"-84.23, 33.93",Saturday,10,33.93,-84.23,start
9,"-84.23, 33.93",Saturday,10,33.93,-84.23,start
9,"-84.23, 33.93",Saturday,10,33.93,-84.23,start
9,"-84.23, 33.93",Saturday,10,33.93,-84.23,start
9,"-84.23, 33.93",Saturday,10,33.93,-84.23,start
9,"-84.23, 33.93",Saturday,10,33.93,-84.23,start
9,"-84.23, 33.93",Saturday,10,33.93,-84.23,start
9,"-84.23, 33.93",Saturday,10,33.93,-84.23,start
9,"-84.23, 33.93",Saturday,10,33.93,-84.23,start
5,"-84.22, 33.93",Saturday,10,33.93,-84.22,start
5,"-84.22, 33.93",Saturday,10,33.93,-84.22,start
5,"-84.22, 33.93",Saturday,10,33.93,-84.22,start
5,"-84.22, 33.93",Saturday,10,33.93,-84.22,start
5,"-84.22, 33.93",Saturday,10,33.93,-84.22,start
11,"-84.22, 33.92",Saturday,10,33.92,-84.22,start
11,"-84.22, 33.92",Saturday,10,33.92,-84.22,start
11,"-84.22, 33.92",Saturday,10,33.92,-84.22,start
11,"-84.22, 33.92",Saturday,10,33.92,-84.22,start
11,"-84.22, 33.92",Saturday,10,33.92,-84.22,start
11,"-84.22, 33.92",Saturday,10,33.92,-84.22,start
11,"-84.22, 33.92",Saturday,10,33.92,-84.22,start
11,"-84.22, 33.92",Saturday,10,33.92,-84.22,start
11,"-84.22, 33.92",Saturday,10,33.92,-84.22,start
11,"-84.22, 33.92",Saturday,10,33.92,-84.22,start
11,"-84.22, 33.92",Saturday,10,33.92,-84.22,start
5,"-84.22, 33.89",Saturday,10,33.89,-84.22,start
5,"-84.22, 33.89",Saturday,10,33.89,-84.22,start
5,"-84.22, 33.89",Saturday,10,33.89,-84.22,start
5,"-84.22, 33.89",Saturday,10,33.89,-84.22,start
5,"-84.22, 33.89",Saturday,10,33.89,-84.22,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
17,"-84.21, 33.96",Saturday,10,33.96,-84.21,start
9,"-84.2, 33.93",Saturday,10,33.93,-84.2,start
9,"-84.2, 33.93",Saturday,10,33.93,-84.2,start
9,"-84.2, 33.93",Saturday,10,33.93,-84.2,start
9,"-84.2, 33.93",Saturday,10,33.93,-84.2,start
9,"-84.2, 33.93",Saturday,10,33.93,-84.2,start
9,"-84.2, 33.93",Saturday,10,33.93,-84.2,start
9,"-84.2, 33.93",Saturday,10,33.93,-84.2,start
9,"-84.2, 33.93",Saturday,10,33.93,-84.2,start
9,"-84.2, 33.93",Saturday,10,33.93,-84.2,start
6,"-84.18, 33.92",Saturday,10,33.92,-84.18,start
6,"-84.18, 33.92",Saturday,10,33.92,-84.18,start
6,"-84.18, 33.92",Saturday,10,33.92,-84.18,start
6,"-84.18, 33.92",Saturday,10,33.92,-84.18,start
6,"-84.18, 33.92",Saturday,10,33.92,-84.18,start
6,"-84.18, 33.92",Saturday,10,33.92,-84.18,start
6,"-84.16, 33.98",Saturday,10,33.98,-84.16,start
6,"-84.16, 33.98",Saturday,10,33.98,-84.16,start
6,"-84.16, 33.98",Saturday,10,33.98,-84.16,start
6,"-84.16, 33.98",Saturday,10,33.98,-84.16,start
6,"-84.16, 33.98",Saturday,10,33.98,-84.16,start
6,"-84.16, 33.98",Saturday,10,33.98,-84.16,start
6,"-84.26, 33.95",Saturday,11,33.95,-84.26,start
6,"-84.26, 33.95",Saturday,11,33.95,-84.26,start
6,"-84.26, 33.95",Saturday,11,33.95,-84.26,start
6,"-84.26, 33.95",Saturday,11,33.95,-84.26,start
6,"-84.26, 33.95",Saturday,11,33.95,-84.26,start
6,"-84.26, 33.95",Saturday,11,33.95,-84.26,start
11,"-84.25, 33.95",Saturday,11,33.95,-84.25,start
11,"-84.25, 33.95",Saturday,11,33.95,-84.25,start
11,"-84.25, 33.95",Saturday,11,33.95,-84.25,start
11,"-84.25, 33.95",Saturday,11,33.95,-84.25,start
11,"-84.25, 33.95",Saturday,11,33.95,-84.25,start
11,"-84.25, 33.95",Saturday,11,33.95,-84.25,start
11,"-84.25, 33.95",Saturday,11,33.95,-84.25,start
11,"-84.25, 33.95",Saturday,11,33.95,-84.25,start
11,"-84.25, 33.95",Saturday,11,33.95,-84.25,start
11,"-84.25, 33.95",Saturday,11,33.95,-84.25,start
11,"-84.25, 33.95",Saturday,11,33.95,-84.25,start
11,"-84.25, 33.94",Saturday,11,33.94,-84.25,start
11,"-84.25, 33.94",Saturday,11,33.94,-84.25,start
11,"-84.25, 33.94",Saturday,11,33.94,-84.25,start
11,"-84.25, 33.94",Saturday,11,33.94,-84.25,start
11,"-84.25, 33.94",Saturday,11,33.94,-84.25,start
11,"-84.25, 33.94",Saturday,11,33.94,-84.25,start
11,"-84.25, 33.94",Saturday,11,33.94,-84.25,start
11,"-84.25, 33.94",Saturday,11,33.94,-84.25,start
11,"-84.25, 33.94",Saturday,11,33.94,-84.25,start
11,"-84.25, 33.94",Saturday,11,33.94,-84.25,start
11,"-84.25, 33.94",Saturday,11,33.94,-84.25,start
11,"-84.24, 33.94",Saturday,11,33.94,-84.24,start
11,"-84.24, 33.94",Saturday,11,33.94,-84.24,start
11,"-84.24, 33.94",Saturday,11,33.94,-84.24,start
11,"-84.24, 33.94",Saturday,11,33.94,-84.24,start
11,"-84.24, 33.94",Saturday,11,33.94,-84.24,start
11,"-84.24, 33.94",Saturday,11,33.94,-84.24,start
11,"-84.24, 33.94",Saturday,11,33.94,-84.24,start
11,"-84.24, 33.94",Saturday,11,33.94,-84.24,start
11,"-84.24, 33.94",Saturday,11,33.94,-84.24,start
11,"-84.24, 33.94",Saturday,11,33.94,-84.24,start
11,"-84.24, 33.94",Saturday,11,33.94,-84.24,start
5,"-84.24, 33.9",Saturday,11,33.9,-84.24,start
5,"-84.24, 33.9",Saturday,11,33.9,-84.24,start
5,"-84.24, 33.9",Saturday,11,33.9,-84.24,start
5,"-84.24, 33.9",Saturday,11,33.9,-84.24,start
5,"-84.24, 33.9",Saturday,11,33.9,-84.24,start
6,"-84.23, 33.93",Saturday,11,33.93,-84.23,start
6,"-84.23, 33.93",Saturday,11,33.93,-84.23,start
6,"-84.23, 33.93",Saturday,11,33.93,-84.23,start
6,"-84.23, 33.93",Saturday,11,33.93,-84.23,start
6,"-84.23, 33.93",Saturday,11,33.93,-84.23,start
6,"-84.23, 33.93",Saturday,11,33.93,-84.23,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
12,"-84.22, 33.92",Saturday,11,33.92,-84.22,start
5,"-84.21, 33.97",Saturday,11,33.97,-84.21,start
5,"-84.21, 33.97",Saturday,11,33.97,-84.21,start
5,"-84.21, 33.97",Saturday,11,33.97,-84.21,start
5,"-84.21, 33.97",Saturday,11,33.97,-84.21,start
5,"-84.21, 33.97",Saturday,11,33.97,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
25,"-84.21, 33.96",Saturday,11,33.96,-84.21,start
7,"-84.21, 33.9",Saturday,11,33.9,-84.21,start
7,"-84.21, 33.9",Saturday,11,33.9,-84.21,start
7,"-84.21, 33.9",Saturday,11,33.9,-84.21,start
7,"-84.21, 33.9",Saturday,11,33.9,-84.21,start
7,"-84.21, 33.9",Saturday,11,33.9,-84.21,start
7,"-84.21, 33.9",Saturday,11,33.9,-84.21,start
7,"-84.21, 33.9",Saturday,11,33.9,-84.21,start
5,"-84.2, 33.94",Saturday,11,33.94,-84.2,start
5,"-84.2, 33.94",Saturday,11,33.94,-84.2,start
5,"-84.2, 33.94",Saturday,11,33.94,-84.2,start
5,"-84.2, 33.94",Saturday,11,33.94,-84.2,start
5,"-84.2, 33.94",Saturday,11,33.94,-84.2,start
5,"-84.2, 33.92",Saturday,11,33.92,-84.2,start
5,"-84.2, 33.92",Saturday,11,33.92,-84.2,start
5,"-84.2, 33.92",Saturday,11,33.92,-84.2,start
5,"-84.2, 33.92",Saturday,11,33.92,-84.2,start
5,"-84.2, 33.92",Saturday,11,33.92,-84.2,start
7,"-84.2, 33.89",Saturday,11,33.89,-84.2,start
7,"-84.2, 33.89",Saturday,11,33.89,-84.2,start
7,"-84.2, 33.89",Saturday,11,33.89,-84.2,start
7,"-84.2, 33.89",Saturday,11,33.89,-84.2,start
7,"-84.2, 33.89",Saturday,11,33.89,-84.2,start
7,"-84.2, 33.89",Saturday,11,33.89,-84.2,start
7,"-84.2, 33.89",Saturday,11,33.89,-84.2,start
5,"-84.18, 33.95",Saturday,11,33.95,-84.18,start
5,"-84.18, 33.95",Saturday,11,33.95,-84.18,start
5,"-84.18, 33.95",Saturday,11,33.95,-84.18,start
5,"-84.18, 33.95",Saturday,11,33.95,-84.18,start
5,"-84.18, 33.95",Saturday,11,33.95,-84.18,start
5,"-84.18, 33.92",Saturday,11,33.92,-84.18,start
5,"-84.18, 33.92",Saturday,11,33.92,-84.18,start
5,"-84.18, 33.92",Saturday,11,33.92,-84.18,start
5,"-84.18, 33.92",Saturday,11,33.92,-84.18,start
5,"-84.18, 33.92",Saturday,11,33.92,-84.18,start
5,"-84.16, 33.96",Saturday,11,33.96,-84.16,start
5,"-84.16, 33.96",Saturday,11,33.96,-84.16,start
5,"-84.16, 33.96",Saturday,11,33.96,-84.16,start
5,"-84.16, 33.96",Saturday,11,33.96,-84.16,start
5,"-84.16, 33.96",Saturday,11,33.96,-84.16,start
5,"-84.16, 33.95",Saturday,11,33.95,-84.16,start
5,"-84.16, 33.95",Saturday,11,33.95,-84.16,start
5,"-84.16, 33.95",Saturday,11,33.95,-84.16,start
5,"-84.16, 33.95",Saturday,11,33.95,-84.16,start
5,"-84.16, 33.95",Saturday,11,33.95,-84.16,start
8,"-84.15, 33.95",Saturday,11,33.95,-84.15,start
8,"-84.15, 33.95",Saturday,11,33.95,-84.15,start
8,"-84.15, 33.95",Saturday,11,33.95,-84.15,start
8,"-84.15, 33.95",Saturday,11,33.95,-84.15,start
8,"-84.15, 33.95",Saturday,11,33.95,-84.15,start
8,"-84.15, 33.95",Saturday,11,33.95,-84.15,start
8,"-84.15, 33.95",Saturday,11,33.95,-84.15,start
8,"-84.15, 33.95",Saturday,11,33.95,-84.15,start
8,"-84.26, 33.96",Saturday,12,33.96,-84.26,start
8,"-84.26, 33.96",Saturday,12,33.96,-84.26,start
8,"-84.26, 33.96",Saturday,12,33.96,-84.26,start
8,"-84.26, 33.96",Saturday,12,33.96,-84.26,start
8,"-84.26, 33.96",Saturday,12,33.96,-84.26,start
8,"-84.26, 33.96",Saturday,12,33.96,-84.26,start
8,"-84.26, 33.96",Saturday,12,33.96,-84.26,start
8,"-84.26, 33.96",Saturday,12,33.96,-84.26,start
11,"-84.26, 33.95",Saturday,12,33.95,-84.26,start
11,"-84.26, 33.95",Saturday,12,33.95,-84.26,start
11,"-84.26, 33.95",Saturday,12,33.95,-84.26,start
11,"-84.26, 33.95",Saturday,12,33.95,-84.26,start
11,"-84.26, 33.95",Saturday,12,33.95,-84.26,start
11,"-84.26, 33.95",Saturday,12,33.95,-84.26,start
11,"-84.26, 33.95",Saturday,12,33.95,-84.26,start
11,"-84.26, 33.95",Saturday,12,33.95,-84.26,start
11,"-84.26, 33.95",Saturday,12,33.95,-84.26,start
11,"-84.26, 33.95",Saturday,12,33.95,-84.26,start
11,"-84.26, 33.95",Saturday,12,33.95,-84.26,start
10,"-84.26, 33.94",Saturday,12,33.94,-84.26,start
10,"-84.26, 33.94",Saturday,12,33.94,-84.26,start
10,"-84.26, 33.94",Saturday,12,33.94,-84.26,start
10,"-84.26, 33.94",Saturday,12,33.94,-84.26,start
10,"-84.26, 33.94",Saturday,12,33.94,-84.26,start
10,"-84.26, 33.94",Saturday,12,33.94,-84.26,start
10,"-84.26, 33.94",Saturday,12,33.94,-84.26,start
10,"-84.26, 33.94",Saturday,12,33.94,-84.26,start
10,"-84.26, 33.94",Saturday,12,33.94,-84.26,start
10,"-84.26, 33.94",Saturday,12,33.94,-84.26,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
16,"-84.25, 33.95",Saturday,12,33.95,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
15,"-84.25, 33.94",Saturday,12,33.94,-84.25,start
12,"-84.23, 33.93",Saturday,12,33.93,-84.23,start
12,"-84.23, 33.93",Saturday,12,33.93,-84.23,start
12,"-84.23, 33.93",Saturday,12,33.93,-84.23,start
12,"-84.23, 33.93",Saturday,12,33.93,-84.23,start
12,"-84.23, 33.93",Saturday,12,33.93,-84.23,start
12,"-84.23, 33.93",Saturday,12,33.93,-84.23,start
